allbus_p,allbus_forecast_p
11141.51883,10918.68845
10831.86239,10723.54377
10818.60645,10926.79251
10171.92297,9866.765281
9745.71939,9940.633778
9491.114561,9206.381124
9065.044543,9065.044543
8811.694243,8811.694243
8931.532343,8663.586373
9000.522731,8820.512276
8399.292304,8231.306458
8196.215555,8278.177711
7602.020028,7525.999828
6757.317964,6622.171605
6145.617595,6084.161419
5503.129102,5503.129102
5272.081437,5324.802251
5425.17912,5316.675538
5425.17912,5425.17912
5672.288313,5615.56543
5782.047185,5839.867657
5994.359154,5994.359154
6088.654564,5905.994927
5926.8353,5926.8353
5627.783296,5627.783296
5226.266808,5383.054812
5023.581091,5124.052713
4230.56587,4357.482846
4017.8829,4058.061729
3742.691047,3742.691047
3349.151794,3416.13483
3268.043577,3268.043577
3059.245628,3028.653172
3015.452361,3075.761408
2788.815168,2844.591471
2566.816723,2541.148556
2519.472028,2544.666748
2243.715323,2198.841017
2066.055689,2128.03736
1939.109137,1977.89132
1901.498989,1958.543959
1890.491627,1928.30146
1853.874006,1835.335266
1817.161007,1798.989397
1728.908012,1763.486172
1641.362556,1624.94893
1696.732649,1747.634628
1737.562258,1685.43539
1729.952225,1729.952225
1771.809353,1771.809353
1805.445181,1823.499633
1756.96618,1704.257195
1648.469593,1681.438985
1453.687682,1439.150805
1304.482378,1291.437554
1268.416813,1255.732645
1324.113292,1310.872159
1321.841485,1361.49673
1310.338878,1310.338878
1211.877931,1236.11549
1067.400797,1078.074805
1010.465017,1040.778968
965.3140574,965.3140574
965.1286512,955.4773647
952.7385536,981.3207102
969.2322641,978.9245867
946.6255369,956.0917923
942.8757349,914.5894629
949.772309,921.2791397
949.6639351,978.1538532
958.2793238,948.6965306
955.9424903,984.620765
961.9473588,971.5668324
950.7418856,960.2493045
952.3991534,961.9231449
993.7831127,993.7831127
985.6972914,975.8403185
949.4035434,977.8856497
902.4444007,893.4199567
892.2608914,919.0287181
878.9165608,878.9165608
875.2519899,901.5095496
872.3596874,863.6360905
878.7481621,869.9606805
877.3200535,851.0004519
880.9749584,907.4042072
932.4237357,951.0722104
959.9968166,931.1969121
989.2371864,989.2371864
1011.041131,1011.041131
1067.781823,1057.104005
1105.118342,1083.015975
1144.392207,1155.836129
1169.344552,1192.731443
1159.671878,1148.075159
1242.936155,1255.365517
1358.360918,1385.528136
1410.61289,1382.400632
1538.828648,1554.216934
1519.754206,1489.359122
1622.54654,1654.997471
1835.630572,1817.274266
1933.422209,1972.090653
1926.627104,1907.360833
2036.109068,2076.831249
2317.407878,2340.581957
2527.978227,2452.13888
2576.864436,2628.401725
2690.43331,2771.146309
2760.821004,2843.645634
2742.531935,2687.681296
2724.339705,2806.069896
2527.211618,2577.75585
2453.110158,2379.516853
2210.167085,2254.370427
2198.21407,2132.267648
2158.619318,2180.205511
2032.633103,1971.65411
1871.451516,1852.737001
1877.34822,1914.895184
1987.995042,2027.754943
1964.4674,1984.112074
2026.354323,2087.144953
2020.401452,2000.197437
2051.715654,2113.267124
1925.66873,1867.898668
1879.326572,1916.913103
1864.724897,1883.372146
1765.131376,1747.480062
1671.077996,1637.656436
1582.754342,1630.236972
1536.786906,1506.051168
1541.336105,1541.336105
1575.673611,1622.943819
1631.22395,1614.911711
1729.23152,1677.354574
1755.198674,1807.854634
1783.277342,1783.277342
1845.82678,1901.201583
1934.244128,1972.929011
1921.961616,1941.181232
1953.94473,2012.563072
2042.51011,2001.659908
2176.230728,2219.755343
2289.996694,2221.296793
2361.125387,2408.347895
2416.661424,2464.994652
2486.536378,2411.940287
2582.283746,2556.460909
2721.92321,2803.580906
2727.009425,2781.549614
2860.601126,2774.783092
3064.41351,3003.12524
3178.860713,3242.437927
3386.48894,3454.218719
3545.301144,3474.395121
3794.947044,3681.098633
4001.604175,3961.588133
4172.532576,4297.708553
4389.549986,4301.758986
4558.70155,4558.70155
4741.927179,4647.088635
4791.022062,4838.932283
4770.171072,4674.767651
4926.627471,4778.828647
5040.712528,4889.491152
4971.964649,5021.684295
4971.964649,4971.964649
4971.964649,4922.245003
4922.780407,4972.008211
4826.906184,4923.444308
4746.503737,4841.433812
4626.686438,4487.885845
4453.537097,4542.607839
4282.144694,4410.609035
4132.033868,4173.354207
4063.39787,4022.763891
4050.373564,3969.366093
4026.405297,4106.933403
4038.683696,4079.070533
3932.877446,3814.891123
3964.441904,4083.375161
4001.570116,3921.538714
3964.777761,4083.721094
4039.04857,4160.220027
4039.889237,3959.091452
3887.433569,3809.684898
3807.194086,3883.337968
3728.287583,3765.570459
3722.039193,3647.598409
3757.082391,3832.224039
3829.873314,3944.769513
3844.561364,3729.224523
3795.558323,3871.469489
3761.814099,3648.959676
3725.09146,3762.342375
3666.532332,3629.867009
3631.958537,3595.638952
3645.794485,3609.33654
3556.629881,3521.063582
3533.570165,3639.57727
3312.418019,3213.045478
2807.800823,2779.722815
3175.869503,3080.593418
3087.881799,3087.881799
3030.699471,3061.006466
2872.840649,2872.840649
2686.51229,2740.242536
2692.427966,2746.276525
2779.471989,2696.087829
2946.942263,3035.350531
3106.536685,3199.732786
3225.46256,3128.698683
3424.074016,3321.351796
3397.955588,3329.996476
3381.132693,3313.510039
3386.524625,3352.659379
3314.483176,3347.628008
3301.781498,3202.728053
3254.243043,3286.785473
3244.032569,3211.592243
3126.36553,3126.36553
3066.091714,3004.76988
3032.064525,2941.102589
2967.798581,2908.442609
2937.464788,2996.214084
2925.737794,2896.480416
2999.88713,2909.890516
3036.000481,3127.080495
3192.998674,3192.998674
3341.217668,3341.217668
3543.871258,3508.432545
3681.513881,3681.513881
3939.947608,4018.74656
4175.235329,4216.987682
4175.235329,4133.482976
4175.235329,4216.987682
4578.477698,4532.692921
4628.489851,4489.635155
4632.74671,4771.729111
4702.513855,4608.463578
4749.894867,4797.393816
4842.755026,4842.755026
4932.600059,4784.622057
5059.654072,5059.654072
5279.879963,5385.477562
5540.689347,5540.689347
5628.424562,5628.424562
5632.823893,5632.823893
5705.97584,5877.155115
5765.445874,5592.482498
5840.805597,5957.621709
6034.030615,6094.370921
6134.43175,6073.087432
6231.745661,6356.380574
6156.903956,5972.196837
6190.943235,6314.7621
6115.403776,6115.403776
6123.920296,6062.681093
6077.531557,6016.756241
5970.59581,6149.713684
5903.55339,6021.624458
5800.467201,5626.453185
5713.97431,5771.114053
5746.274497,5573.886262
5712.636287,5598.383561
5817.154427,5991.66906
5930.072286,6048.673732
6047.505092,6228.930245
5987.67563,6167.305899
5961.25465,5961.25465
5961.25465,5901.642104
5925.956089,5807.436967
5958.95949,5839.7803
6220.724349,6034.102619
6405.037188,6597.188304
6559.834216,6756.629242
6702.270151,6769.292853
6659.495585,6859.280453
6756.895463,6554.188599
6826.57019,6963.101594
6801.379791,6733.365993
6736.735272,6602.000567
6758.279635,6961.028024
6698.68127,6765.668083
6788.838534,6856.726919
6750.328436,6682.825152
6841.597457,6636.349533
5940.978326,6119.207676
6948.452639,7017.937165
7004.032736,7004.032736
6972.929069,7182.116941
7082.19363,6869.727821
6990.022741,6920.122514
7128.793178,7057.505246
7434.05327,7508.393803
7771.027582,7615.60703
7931.675438,7693.725175
6663.631708,6596.995391
6649.797529,6849.291455
7575.638449,7575.638449
7442.448246,7591.297211
7461.632813,7237.783829
7336.908955,7336.908955
6444.907919,6444.907919
8098.975009,8179.964759
8650.40794,8650.40794
8679.569356,8419.182275
8535.256114,8279.198431
8644.170612,8644.170612
8892.558163,8625.781418
8950.509065,8861.003974
9995.22826,9995.22826
10217.58945,10115.41356
10203.98818,10306.02806
10491.29298,10806.03177
10638.51894,10319.36337
10932.22291,11260.1896
11831.37988,11476.43848
11440.44262,11554.84705
11324.07913,10984.35676
11348.15772,11461.6393
11318.84807,11205.65959
11808.14111,11926.22252
11667.90269,11551.22366
12199.99923,11955.99925
12290.14192,11921.43766
11714.28845,12065.7171
11639.59211,11639.59211
11562.21959,11446.59739
11614.85922,11498.71063
11417.52482,11303.34957
11443.78294,11214.90728
11561.38948,11908.23116
11406.21221,11748.39858
11584.18739,11700.02926
11568.91676,11800.2951
11568.91676,11568.91676
11568.91676,11337.53842
11616.45788,11848.78704
11155.6231,10932.51064
10093.09046,10395.88317
10417.09015,10521.26105
10194.13788,10092.1965
9697.571409,9503.619981
9990.705163,10290.42632
9967.517421,9668.491898
10297.767,10194.78933
10602.72043,10390.66602
10425.08528,10737.83784
10358.54144,10254.95603
10270.00708,10064.60694
10303.04494,10509.10584
10046.96477,10348.37371
9869.800428,9869.800428
9801.548245,9997.57921
9657.54305,9947.269342
9220.021847,9496.622502
8669.208322,8755.900405
8172.850797,7927.665273
7884.691908,7726.99807
7912.99381,7675.603996
8026.3485,8267.138955
8137.337425,8381.457548
8137.537047,7893.410936
8035.962638,7794.883759
8048.368562,8128.852248
7879.826557,7722.230026
7838.161589,7838.161589
7552.759619,7779.342408
7311.26032,7238.147717
7311.26032,7457.485526
6843.487379,6843.487379
6470.038233,6340.637468
6025.221925,6205.978583
5622.904852,5679.133901
5557.550912,5613.126421
5532.569944,5477.244245
5579.250209,5746.627715
5441.551652,5441.551652
5129.663039,5283.55293
5034.643648,5084.990084
4531.078679,4621.700253
4127.168502,4209.711872
4193.115559,4193.115559
4273.457141,4273.457141
4317.424665,4231.076172
3916.500414,4033.995426
3645.764306,3572.84902
3236.714018,3139.612597
3081.985943,2989.526365
3091.687013,3184.437623
2713.8385,2740.976885
2545.517646,2520.06247
2441.407645,2490.235798
2257.946377,2257.946377
2284.24265,2215.715371
2223.174658,2200.942911
1957.279378,2015.997759
1760.267568,1777.870244
1700.307808,1751.317042
1919.894478,1958.292368
2127.88374,2191.720252
2178.656843,2113.297138
2206.646778,2140.447375
2370.613385,2299.494983
2398.120868,2374.139659
2482.144863,2482.144863
2441.431739,2368.188787
2634.698027,2713.738968
2562.725226,2588.352478
2481.004263,2530.624348
2292.511348,2361.286688
2186.16113,2251.745964
2213.772712,2235.910439
2102.30208,2144.348122
1990.561382,2050.278223
1924.574035,1905.328295
1875.456404,1875.456404
1885.910702,1885.910702
1965.747341,1965.747341
1965.747341,1946.089868
1816.886637,1871.393236
1709.725534,1658.433768
1695.941266,1695.941266
1736.092303,1718.73138
1719.06296,1770.634849
1776.413783,1740.885507
1875.953237,1932.231834
1946.683295,1927.216462
1970.041983,1950.341563
2005.155544,1965.052433
2005.080621,1985.029815
1946.74024,1907.805435
2018.938162,2039.127544
2087.69437,2025.063539
2142.05408,2163.474621
2161.327768,2096.487935
2064.645366,2085.29182
2045.965881,2025.506222
2069.088073,2027.706312
2147.850449,2147.850449
2326.321637,2279.795204
2478.834202,2528.410886
2556.226044,2505.101523
2782.267084,2698.799071
2920.956823,2833.328118
3032.03133,3092.671957
3085.185753,3116.037611
3344.757858,3244.415122
3899.042898,3977.023756
4240.403163,4197.999131
4282.962933,4282.962933
4412.163348,4500.406615
4961.131201,5109.965137
4961.131201,4961.131201
6197.054977,6011.143328
6721.864205,6654.645563
7234.089277,7306.43017
7781.083155,7936.704818
8362.030317,8445.65062
9050.403061,9231.411122
9513.984299,9704.263985
10065.06141,9763.109568
10280.88863,9972.461971
10245.78128,10348.23909
10223.08172,10223.08172
9921.00166,10119.42169
9766.752021,9473.74946
9830.749156,9732.441664
10159.88101,10159.88101
10415.51042,10415.51042
10576.76488,10894.06783
10631.17289,10950.10808
10679.83483,10466.23813
10889.60334,10562.91524
10951.91118,10951.91118
10479.04751,10479.04751
9679.576986,9873.168526
9186.283741,9094.420904
9390.645594,9578.458506
9268.447905,9268.447905
9505.963969,9505.963969
9443.681294,9538.118107
9733.608853,9441.600587
9727.886319,10019.72291
9883.660905,9982.497514
9970.330366,10070.03367
10017.99453,9917.814585
8073.93713,7993.197759
7976.475668,7816.946155
7884.104786,7884.104786
7556.204836,7707.328933
7535.904942,7686.623041
8041.976368,8283.235659
8236.015778,8153.65562
7974.76829,8214.011339
8240.113227,8487.316624
8316.010273,8482.330478
8054.812065,7813.167703
7610.085563,7838.38813
7437.475275,7363.100522
7140.552743,7211.95827
6760.201271,6827.803284
6168.259033,6044.893852
5576.757876,5409.45514
5133.873201,5185.211933
4639.462245,4685.856867
4168.888438,4127.199554
3687.525589,3613.775077
3221.19096,3317.826689
2607.405564,2607.405564
2233.818321,2256.156504
1922.137004,1941.358374
1783.003506,1765.173471
1670.25441,1620.146778
1598.291451,1566.325622
1601.844014,1553.788694
1673.966567,1640.487236
1698.173058,1732.136519
1802.023018,1838.063478
1934.500747,1992.535769
2048.781125,2007.805502
2048.781125,2048.781125
2166.594229,2209.926114
2248.07422,2315.516447
2487.123541,2437.38107
2783.675028,2839.348529
2976.102873,3035.62493
3177.032175,3145.261853
3427.391323,3461.665236
3583.418232,3690.920779
3773.51137,3660.306029
3925.600177,3886.344175
4225.4981,4140.988138
4303.638404,4389.711172
4298.346697,4298.346697
4361.529885,4448.760483
4292.546733,4249.621266
4337.806724,4467.940926
4448.766502,4493.254167
4357.457991,4270.308831
4166.958221,4208.627803
3927.645392,4045.474754
3927.645392,3888.368938
3726.094733,3800.616628
3705.662715,3779.775969
3727.510989,3690.235879
3618.489794,3618.489794
3566.431818,3673.424773
3561.323409,3561.323409
3629.949811,3738.848305
3711.438359,3600.095208
3830.73629,3869.043653
3984.997276,3905.29733
4146.027645,4021.646816
4344.641609,4344.641609
4543.725926,4589.163185
4681.521467,4541.075823
4794.847988,4890.744948
4892.98898,4746.199311
5055.419462,5156.527851
5052.291101,5153.336923
4952.923998,5002.453238
5016.429396,5016.429396
5224.583932,5067.846414
5269.540269,5164.149464
5303.362324,5197.295078
5323.352542,5216.885491
5310.405062,5310.405062
5348.628937,5188.170069
5250.861636,5145.844403
5181.118494,5336.552049
5305.374736,5358.428483
5327.981695,5381.261512
5384.646454,5276.953525
5488.041857,5652.683113
5505.052016,5670.203576
5592.689396,5760.470078
5678.562899,5735.348528
5781.029902,5781.029902
5794.491305,5620.656566
5815.056282,5931.357408
5768.754942,5711.067393
5744.035187,5629.154483
5729.03127,5614.450645
5764.352346,5764.352346
5816.008034,5699.687873
5939.704838,5999.101886
6035.98477,5915.265075
6035.98477,5854.905227
6057.808175,6239.54242
6480.821064,6286.396432
6462.895242,6527.524194
6302.000216,6302.000216
6295.098582,6232.147596
6161.899625,6223.518621
6063.628201,6063.628201
6031.567385,6152.198733
5967.750372,5788.717861
5845.475864,5670.111588
5748.612794,5691.126666
5586.608154,5642.474236
5398.688302,5236.727653
5276.412546,5223.648421
5097.19423,5250.110057
4894.908176,4894.908176
4594.767003,4732.610013
4367.876634,4455.234167
4267.073161,4139.060966
4239.900466,4324.698475
4134.465744,4051.776429
4130.99403,4089.68409
4217.108487,4259.279572
4250.001699,4335.001733
4303.551402,4303.551402
4310.919582,4181.591995
4219.690211,4093.099505
4123.326037,4040.859516
4143.779152,4185.216944
4249.48071,4376.965131
4442.28029,4575.548699
4505.298287,4415.192321
4500.282683,4590.288337
4572.693948,4572.693948
4587.765355,4679.520662
4650.563565,4557.552294
4769.872882,4817.571611
4835.362421,4932.069669
4889.320894,4938.214103
4959.712517,5009.309642
4964.603238,4865.311173
4834.306889,4834.306889
4701.823397,4748.841631
4493.884666,4359.068126
4296.63802,4210.70526
4110.00895,4151.10904
3923.061628,3962.292244
3882.055357,3882.055357
3806.767922,3730.632564
3881.507143,3803.877
3865.818445,3827.160261
3749.842907,3749.842907
3683.743954,3646.906514
3528.807961,3493.519881
3420.941247,3523.569484
3319.40343,3385.791499
3096.343461,3034.416592
2986.208836,2896.622571
2786.232699,2702.645718
2651.256504,2624.743939
2541.345783,2465.10541
2468.382941,2419.015282
2370.761654,2347.054037
2347.910348,2394.868555
2442.357287,2369.086568
2506.899111,2456.761129
2488.736643,2463.849277
2675.159811,2594.905017
2854.169143,2797.08576
2930.404168,2842.492043
3091.397273,3029.569328
3217.35375,3185.180213
3217.35375,3120.833138
3322.886158,3356.11502
3238.5014,3238.5014
3039.919961,2979.121562
2734.278246,2734.278246
2616.102383,2642.263407
2458.612861,2532.371247
2303.519566,2349.589957
2132.06677,2068.104767
2155.556729,2220.223431
2145.587566,2145.587566
2117.725081,2075.370579
2088.786404,2067.89854
2064.795818,2126.739693
2095.912103,2137.830345
2118.062893,2096.882264
2133.229911,2133.229911
2123.284259,2144.517102
2112.518725,2154.7691
2119.923401,2162.321869
2119.742201,2077.347357
2120.778366,2184.401717
2129.688135,2193.578779
2185.725994,2120.154214
2207.53644,2141.310347
2257.307705,2325.026936
2356.127366,2285.443545
2453.353038,2477.886568
2572.82587,2598.554129
2707.730618,2626.498699
2855.785908,2770.112331
3073.272263,3104.004986
3259.418498,3357.201053
3537.34907,3431.228598
3862.201714,3823.579697
4224.02406,4097.303338
4555.473888,4509.919149
4847.573112,4896.048843
5185.164894,5081.461596
5534.987874,5645.687631
5873.537866,5932.273245
6225.433015,6287.687345
6565.362563,6368.401686
6891.637516,6684.888391
7178.036526,7321.597257
7381.64389,7603.093207
7728.984608,7806.274454
8095.722276,8257.636722
8467.198349,8636.542316
8831.4597,8566.515909
9161.91284,8887.055455
9361.192872,9642.028658
9524.043005,9428.802575
9852.35209,9753.828569
10171.74587,10375.18079
10252.48458,10457.53427
10409.11866,10513.20985
10516.22892,10305.90434
10638.08843,10425.32666
10824.47187,11149.20603
10882.44957,10773.62507
10882.44957,10882.44957
10882.44957,10773.62507
10837.90313,11054.66119
10805.6082,10589.49604
10545.48484,10229.12029
10267.56067,9959.53385
10203.22526,10407.28977
10265.7288,9957.756936
10432.06038,10432.06038
10440.74439,10649.55928
10288.553,10082.78194
10190.24008,10292.14248
10219.15407,10525.72869
10278.24975,10586.59724
10237.41005,10237.41005
9756.204846,9561.080749
9662.87144,9662.87144
9708.52588,9417.270104
9857.591122,9660.4393
9898.910974,9799.921864
9842.08027,9940.501073
10078.88192,10280.45956
9892.423736,10189.19645
9672.936833,9382.748728
9345.639086,9065.269913
9476.645225,9381.878773
9536.414931,9727.14323
9533.811369,9438.473255
9723.901169,10015.6182
10006.9514,9706.742858
10256.34398,10564.0343
10315.84308,10522.15994
10528.6871,10844.54771
10024.54867,10124.79416
10532.09238,10848.05515
10555.9347,10767.05339
10424.42048,10528.66468
10177.25254,10380.79759
9961.645697,9762.412783
8820.558152,8555.941407
8197.779618,8279.757414
8207.939252,8290.018645
8220.327688,8055.921134
8396.893733,8312.924796
8428.886813,8597.464549
8293.629732,8376.566029
8272.132461,8437.57511
7899.133821,7820.142483
7813.380314,7813.380314
7870.769747,7870.769747
7936.220759,8094.945174
8091.46153,8253.290761
7783.759942,7861.597541
7024.260559,6813.532742
7024.260559,7164.74577
7001.219709,7211.2563
7949.471054,7710.986922
8028.537674,8028.537674
8022.332992,8263.002982
7821.618782,7586.970219
7943.481219,7864.046407
7938.413618,7700.261209
8249.945713,8497.444084
8691.067845,8430.33581
9045.455391,8864.546283
8923.994206,8923.994206
8965.406379,9144.714507
9712.964918,10004.35387
10228.75784,10331.04542
9862.725307,10059.97981
9930.931194,9831.621882
10809.51015,11133.79545
10247.66444,10247.66444
10460.56441,10669.7757
10434.45492,10538.79947
10110.7727,10414.09588
10188.74524,10494.4076
10219.73146,9913.139516
10225.10339,9918.350288
10489.66288,10594.55951
11096.25212,11207.21464
11207.44309,11207.44309
11391.47467,11277.55992
11537.32078,11652.69399
11673.78184,11557.04402
11382.66612,11724.1461
10993.59189,10773.72005
11076.37293,11076.37293
10886.75123,10777.88372
10880.95268,10554.5241
10930.39132,11148.99915
10882.49127,10556.01653
11125.20854,10902.70437
11406.91146,11635.04969
11400.84177,11058.81652
11396.63897,11054.7398
11245.2945,11470.20039
11203.87647,10867.76018
11136.93054,11359.66915
11479.00821,11823.37846
11282.60628,11056.95415
11117.43438,11117.43438
11117.43438,11450.95741
11117.43438,11006.26004
11117.43438,11339.78307
10379.52735,10690.91317
10578.06942,10260.72734
10404.76216,10300.71454
10210.05867,9903.75691
10074.29974,9973.556743
9938.033896,9938.033896
9473.970888,9758.190015
9845.389047,9648.481266
9898.761162,9997.748774
9759.057687,9759.057687
9584.517462,9392.827113
9247.180595,9062.236983
9155.942759,8972.823904
8811.943756,8547.585443
8899.93702,8632.938909
8742.816889,8742.816889
8554.72798,8725.82254
8460.294027,8544.896967
8426.269896,8342.007197
8415.617352,8163.148831
8438.066758,8184.924755
8445.077309,8613.978855
8369.578371,8285.882587
8305.423991,8471.532471
8199.788115,8035.792353
8095.444823,8338.308168
7967.559973,8047.235573
7801.042118,7957.06296
7630.253724,7553.951187
7320.844278,7101.21895
6995.539533,6855.628742
6995.539533,6855.628742
6995.539533,7065.494928
6080.287056,6201.892797
6004.563234,5944.517602
6015.262419,6195.720292
6094.427761,5911.594928
6127.272475,6188.5452
6279.490728,6405.080543
6317.279809,6254.107011
6512.637869,6708.017005
6490.115885,6555.017044
6338.941539,6338.941539
6097.797151,5914.863236
6074.11229,6013.371167
6018.357779,5897.990623
6162.961307,6224.59092
6267.640171,6204.963769
6411.773933,6283.538454
6382.03843,6382.03843
6450.957661,6515.467238
6536.166601,6405.443269
6632.065338,6764.706645
6533.33311,6729.333103
6395.39654,6523.304471
6348.732336,6539.194306
6328.117074,6264.835903
6102.449863,6224.49886
5661.098021,5830.930962
5549.054649,5604.545195
5506.46115,5671.654985
5510.996599,5510.996599
5533.979755,5533.979755
5386.459011,5548.052781
5431.487569,5431.487569
5431.487569,5377.172693
5431.487569,5485.802445
5427.096674,5318.554741
5605.215082,5773.371534
5818.353543,5643.802937
5987.09695,5807.484042
6115.934659,6238.253352
6144.596265,6021.70434
6368.836536,6177.77144
6688.127891,6554.365333
7055.998327,7055.998327
7239.879491,7312.278286
7418.809812,7196.245518
7354.676452,7428.223217
7357.986691,7284.406824
7467.100805,7317.758789
7667.678825,7514.325249
7963.322931,8042.95616
8082.118305,8324.581854
8187.699307,8269.5763
7987.036717,7907.16635
7984.5391,7904.693709
7967.460323,8206.484133
8088.548134,8007.662653
8146.497766,8065.032788
8279.205164,8527.581319
8143.167095,7980.303753
7849.546349,7928.041812
7632.325537,7784.972048
7533.427498,7608.761773
7252.26501,7034.69706
7001.548361,6861.517394
6833.611811,7038.620165
7061.229263,6920.004678
7061.229263,7131.841556
7061.229263,7202.453848
7264.557882,7119.266724
7177.274623,7249.047369
6889.357178,6889.357178
6664.249734,6864.177226
6718.303046,6651.120016
6872.560151,6941.285753
7006.829716,7146.96631
7062.359582,7203.606774
7404.176557,7404.176557
7635.87489,7483.157392
7777.434244,7855.208586
7729.686622,7884.280354
7510.410347,7735.722657
7227.826218,7444.661005
7080.027335,7221.627882
7080.027335,7292.428155
7055.562028,6914.450787
7273.730739,7055.518817
7293.984833,7439.86453
7181.01837,7037.398003
7205.11789,7277.169069
7248.384943,7175.901094
7339.005755,7118.835582
7469.416798,7693.499302
7583.975941,7659.8157
7654.190732,7883.816454
7971.428023,8051.142303
8429.936949,8598.535688
8474.229364,8728.456245
8434.880796,8266.18318
8181.750573,8018.115562
8257.6627,8340.239327
8325.499184,8492.009168
8293.604059,8376.5401
8448.061011,8194.619181
8709.795281,8448.501423
8828.031162,8828.031162
8941.754279,8762.919193
8648.512999,8907.968389
8853.965259,8853.965259
9051.289031,9141.801921
9061.574862,8880.343365
8982.657771,9162.310926
8697.17307,8697.17307
8424.600302,8424.600302
8262.725962,8180.098702
8129.792518,8292.388368
7800.455755,7800.455755
7279.889201,7498.285877
7041.12887,7181.951447
6677.302717,6877.621799
6358.318086,6421.901267
5838.595481,5896.981436
5408.857368,5462.945942
5067.514061,5067.514061
5126.385614,5177.64947
4198.322754,4324.272437
3530.175892,3494.874133
3417.394545,3349.046654
3121.758387,3121.758387
2559.099022,2584.690012
2335.884992,2312.526142
2269.827374,2201.732553
2290.418929,2267.51474
2312.365103,2335.488754
2251.747108,2229.229637
2484.47438,2559.008611
2731.291132,2676.665309
2941.024159,2970.434401
3086.050545,3024.329534
3261.213265,3228.601132
3500.124498,3500.124498
3757.190635,3869.906354
3943.982717,3943.982717
4006.975639,4006.975639
4402.370889,4534.442016
3884.53467,3884.53467
4106.698349,4106.698349
5254.420752,5096.788129
5254.420752,5359.509167
4505.272462,4415.167013
4145.62914,4228.541723
3699.622333,3736.618556
3156.903665,3156.903665
2886.761406,2944.496634
2659.368237,2659.368237
2816.292532,2872.618383
2803.275505,2887.37377
3000.632028,2940.619387
3342.586084,3342.586084
4273.726293,4145.514504
4444.59441,4577.932242
4157.5595,4199.135095
4080.933863,3999.315186
4005.573836,4085.685313
4165.157295,4123.505722
4165.157295,4206.808868
4643.201858,4643.201858
4643.201858,4782.497914
4753.078359,4610.486008
4495.486138,4495.486138
4430.261302,4474.563915
4431.059333,4431.059333
4561.521464,4470.291035
4861.751592,4910.369108
5137.593123,5034.841261
5127.727519,5025.172969
5056.491454,5056.491454
4931.024501,4881.714256
4782.224265,4925.690993
4381.264655,4337.452008
4019.167252,4059.358925
3631.975923,3740.935201
3276.391068,3210.863247
2956.074791,2985.635539
2749.585706,2777.081563
2741.059848,2658.828053
2599.639641,2521.650452
2406.869181,2455.006565
2334.398432,2357.742416
2354.799273,2401.895258
2370.277259,2299.168941
2352.662596,2305.609344
2251.340516,2183.800301
2195.500424,2261.365437
1936.642026,1994.741287
1975.232603,1935.727951
1952.364229,1952.364229
1897.562324,1954.489194
1820.225101,1820.225101
1936.851067,1994.956599
1975.561916,1995.317535
1929.191556,1929.191556
2029.92885,1969.030985
2231.88921,2209.570318
2461.869503,2388.013418
2310.980759,2357.200374
2434.735746,2361.693674
2565.667613,2616.980965
2598.200669,2650.164682
2738.659685,2711.273088
2893.70507,2806.893918
3109.968351,3203.267402
3274.424559,3274.424559
3584.337909,3476.807772
4111.710728,4029.476513
4734.57008,4734.57008
5695.936031,5809.854752
6670.627089,6804.039631
7246.752009,7319.219529
7510.719459,7660.933848
8180.495523,8262.300478
8460.897307,8376.288334
8607.770421,8349.537308
8490.931119,8490.931119
8229.413814,8064.825538
7634.877151,7558.528379
7075.337033,7004.583663
6828.034206,6964.59489
6624.465833,6756.95515
6571.444001,6702.872881
6548.528517,6417.557947
6562.790157,6759.673862
6513.341511,6383.074681
6717.703918,6717.703918
6702.317582,6769.340758
6656.515706,6656.515706
6503.493147,6373.423284
6420.775586,6613.398854
6361.011397,6170.181055
6580.767248,6778.190265
6876.523889,6670.228172
7033.980892,7174.66051
6984.432807,6984.432807
6874.83756,6806.089184
6839.398797,7044.580761
6872.502294,6941.227317
6916.255707,6708.768036
7082.68057,7153.507376
7058.246992,6846.499582
6955.938715,6955.938715
6849.719111,6986.713493
6694.078744,6560.197169
6256.128193,6131.005629
5735.751644,5621.036611
5422.349107,5476.572598
5325.897376,5166.120455
5192.548945,5088.697966
4969.631759,5118.720712
4870.114349,4821.413206
5011.310583,5061.423689
5179.829642,5335.224531
5406.795506,5460.863461
5396.988832,5450.95872
5214.442897,5058.00961
5129.011373,5077.721259
5254.231121,5149.146499
5335.951285,5496.029824
5479.59256,5534.388486
5406.830163,5352.761861
5426.226707,5534.751241
5517.023908,5517.023908
5623.895609,5567.656653
5919.333628,6096.913637
5972.10589,5852.663772
6057.13796,5875.423821
6000.489724,6120.499518
5991.929827,5872.09123
6305.648166,6242.591684
6569.891307,6438.493481
6636.499312,6437.404333
6893.417704,7100.220235
6919.28173,7057.667365
6764.485428,6764.485428
6706.83886,6639.770471
6795.855548,6999.731214
7123.776177,7123.776177
7191.759099,7191.759099
7380.226703,7380.226703
7626.735688,7474.200974
7939.765285,7780.969979
8229.043301,8393.624167
8081.535503,8000.720148
7809.780844,7731.683036
7362.4071,7509.655242
6829.212232,6692.627987
6952.337763,7160.907896
7229.882116,7157.583295
7355.25179,7281.699272
7677.888174,7754.667056
7970.199214,8209.30519
8258.692892,8176.105963
8624.443623,8624.443623
8958.63558,8779.462868
9380.735454,9193.120745
