allbus_p,allbus_forecast_p
76085.73445,76466.16312
75534.43696,75156.76478
75663.91111,76042.23067
75515.2296,75892.80575
75101.26376,75476.77008
75233.88764,75610.05708
74900.53629,74900.53629
73935.37328,73935.37328
73407.22929,73407.22929
73393.80046,73026.83146
73309.82271,73309.82271
72631.89489,72995.05436
72207.22249,72207.22249
70471.76268,70119.40387
70471.76268,70471.76268
69705.31051,69356.78396
69751.88196,70100.64137
69080.91215,69426.31671
69682.32753,69333.91589
69893.52485,69893.52485
69547.70694,69895.44547
69309.41033,69309.41033
68744.45615,69088.17843
68534.55647,68877.22925
68255.87786,68597.15725
67807.96446,67468.92464
67600.60617,67600.60617
67703.0042,67364.48918
67296.85488,67633.33915
66861.366,66527.05917
66786.60212,66786.60212
66401.7382,66401.7382
65938.34752,65938.34752
65794.97226,66123.94712
65521.65235,65194.04409
65555.71803,65227.93944
65729.85453,65401.20526
65997.54937,65667.56162
66352.05474,66683.81501
66596.95696,66263.97218
67498.92375,67836.41837
67927.51448,68267.15205
68461.96852,68119.65868
68207.28808,67866.25164
68358.57452,68016.78165
68654.89507,68311.62059
68992.30982,69337.27137
69570.4818,69918.33421
71556.41569,71914.19777
71088.29817,71443.73966
70556.53788,70203.75519
70845.1326,70490.90694
71967.23551,72327.07169
72321.59529,72321.59529
72735.45374,72735.45374
73081.7698,72716.36095
73910.48049,73910.48049
73911.55996,74281.11776
74172.18035,73801.31945
74575.33777,74202.46108
74213.94783,74213.94783
73234.27724,73600.44863
72152.97566,72513.74054
70927.58044,70927.58044
68756.78632,68413.00239
68630.89054,68287.73609
69661.33392,70009.64059
70388.79194,70740.7359
71413.5979,71413.5979
71989.75702,71629.80823
73414.94083,73414.94083
73222.12143,73222.12143
73525.47003,73893.09738
73631.09295,73631.09295
73370.62159,73370.62159
73711.77291,73711.77291
74159.70991,73788.91136
74489.00219,74116.55718
74639.89102,74639.89102
75210.52814,75210.52814
75902.96961,76282.48446
76280.94264,75899.53793
76918.71242,76534.11886
77260.19143,76873.89047
77205.24954,77591.27579
75708.61956,76087.16266
74144.5699,73773.84705
74245.07308,74245.07308
73846.07249,73846.07249
74075.60265,73705.22464
74494.91625,74867.39083
74590.32344,74590.32344
75059.12771,75059.12771
75642.55374,75264.34097
75810.06675,76189.11708
75729.82514,75351.17601
75600.65474,75978.65801
75600.65474,75222.65147
75600.65474,75600.65474
75039.35405,74664.15728
74849.40529,74475.15826
74906.07374,75280.60411
74930.60005,74555.94705
74103.60627,74474.1243
73311.68245,72945.12404
72949.50186,73314.24937
72998.22456,72633.23344
72754.93015,72391.1555
71963.47238,71603.65502
71243.48502,71243.48502
70251.84431,69900.58509
69450.88095,69450.88095
69223.46157,69569.57888
68819.14446,69163.24018
70368.20252,70368.20252
70368.20252,70720.04353
69971.85084,69621.99159
69823.73756,70172.85625
69292.90515,69292.90515
69091.65853,69091.65853
69104.50908,69450.03163
68733.35581,69077.02259
68102.73347,68443.24714
68136.8412,68136.8412
68068.32924,68068.32924
67708.55726,67370.01447
67295.03994,66958.56474
67337.55425,67674.24202
67033.04714,67033.04714
67121.54656,66785.93883
67247.01158,67247.01158
67431.76573,67431.76573
68238.37103,68238.37103
68328.36694,68670.00877
69329.68612,68983.03769
70089.80453,70440.25355
70412.81099,70060.74694
70801.22178,70447.21567
71245.65614,71245.65614
70953.89337,71308.66284
70863.61569,70863.61569
70275.79944,70275.79944
70585.41691,70585.41691
70365.35522,70013.52844
71154.45015,70798.6779
69907.83356,69558.29439
69684.78517,69684.78517
69636.77615,69288.59227
69926.63074,69926.63074
70117.52538,70117.52538
69921.4131,69571.80603
70092.46037,69741.99807
69884.60514,69884.60514
69624.90907,69276.78452
69885.09749,69885.09749
69062.30598,68716.99445
67911.71633,67572.15775
66283.7578,66283.7578
65307.15469,65307.15469
63142.88401,62827.16959
62252.5832,61941.32028
61738.54069,62047.23339
63005.16555,63320.19138
63367.572,63367.572
64192.84672,63871.88249
64842.28401,64518.07259
65735.0164,65406.34132
66417.65444,66749.74271
66784.00521,67117.92524
66992.25264,66992.25264
67811.78754,67811.78754
68304.83079,67963.30664
69176.19587,69522.07685
69527.63806,69875.27625
70490.33816,70490.33816
71578.72909,71936.62274
72632.16141,72269.0006
73537.68778,73905.37622
74660.42532,74287.12319
75359.33587,75736.13255
75749.18611,76127.93204
74192.59308,73821.63011
73988.70069,73988.70069
74119.97237,74490.57223
74566.92906,74939.76371
74856.72721,75231.01085
75442.22963,75442.22963
75751.59534,75751.59534
75924.38504,76304.00697
76178.27696,75797.38558
76565.04358,76947.8688
76252.73843,75871.47474
75745.89779,75745.89779
74734.98463,75108.65955
74453.4153,74453.4153
74135.43124,73764.75408
74041.59716,74041.59716
73573.61243,73573.61243
73600.2652,73232.26387
72797.44996,73161.43721
72279.31109,72279.31109
72081.63246,71721.2243
72418.68875,72780.78219
71478.65648,71836.04976
70355.45435,70003.67708
69394.01451,69394.01451
68622.3002,68965.4117
67865.18711,67865.18711
67406.91951,67406.91951
67909.52581,67909.52581
68137.8874,68478.57684
68335.71042,68335.71042
68000.52494,68000.52494
67715.23322,67376.65705
67389.02743,67052.08229
67179.21633,67179.21633
67094.39065,66758.9187
67038.24093,66703.04973
66725.31827,66725.31827
66382.07884,66382.07884
66280.9389,66612.34359
66194.84306,65863.86884
66164.44203,66164.44203
65691.69583,66020.15431
65602.45689,65274.44461
65620.96389,65949.06871
65626.97375,65626.97375
66006.67266,65676.6393
66242.90821,66574.12275
66882.85246,66548.4382
67255.43391,67255.43391
67402.21272,67739.22378
67252.93631,67589.20099
67785.64919,67785.64919
67579.64782,67579.64782
67085.20696,67085.20696
66556.67521,66223.89183
66850.25154,66516.00028
67099.66021,67435.15851
66986.02011,67320.95021
66740.64598,66406.94275
64848.01027,64523.77022
64385.90021,64063.97071
64530.29359,64207.64212
64285.66981,64607.09816
64176.19475,64176.19475
64543.54608,64866.26381
64637.14865,64637.14865
65024.83637,64699.71219
65019.1338,65344.22947
65643.95439,65972.17416
65397.88317,65397.88317
64335.87439,64335.87439
62728.56862,63042.21146
61973.80403,61973.80403
60155.82885,59855.04971
60177.61395,60478.50202
61029.94037,61029.94037
61693.51466,61385.04709
62588.3402,62275.3985
62737.13855,62423.45286
63298.93653,63615.43121
63448.06109,63448.06109
63204.97405,63204.97405
64054.57957,64054.57957
64696.14511,64696.14511
65421.35446,65421.35446
65466.37467,65466.37467
66281.40622,65949.99919
67262.79743,67262.79743
67262.79743,67599.11142
68282.03928,67940.62908
68819.27421,69163.37058
69992.94088,70342.90558
70623.49516,70623.49516
71640.21518,71998.41626
72492.49298,72130.03052
72280.37582,72280.37582
71334.96175,70978.28694
71916.44768,71556.86544
72252.73388,71891.47021
73102.08357,73467.59399
72869.51888,73233.86647
73165.84152,73165.84152
73479.3057,73479.3057
73889.63783,74259.08602
74637.64197,75010.83018
74743.09175,74743.09175
74422.67869,74422.67869
74067.68392,74438.02234
73669.11171,74037.45727
73650.62537,74018.8785
73275.51959,73275.51959
72999.6958,72999.6958
73001.53913,73366.54683
72331.40328,72693.0603
71958.05753,72317.84782
71600.95482,71242.95005
71425.73882,71425.73882
71319.23791,71675.8341
70457.69559,70457.69559
69665.74306,70014.07178
68847.73819,69191.97688
67803.18259,67464.16668
67592.59184,67930.5548
67389.32092,67726.26752
68411.62742,68411.62742
68200.21322,68200.21322
68259.87149,68259.87149
67747.17358,67747.17358
67160.72825,67496.53189
66762.65903,66762.65903
66686.73151,66686.73151
66270.15326,66270.15326
65809.33733,65480.29064
65710.04863,66038.59887
65307.81471,65307.81471
65075.77247,65075.77247
64978.11938,65303.00998
64551.82526,64874.58439
63878.80014,63559.40614
64500.23316,64822.73433
64241.48791,64562.69535
64693.9556,65017.42538
64931.31764,64606.66105
64425.24723,64103.12099
65182.63341,65182.63341
65436.79103,65436.79103
65289.02029,65289.02029
65351.11423,65677.8698
65242.19418,65568.40515
65008.49038,64683.44793
64439.76468,64761.9635
64380.3543,64702.25607
64483.87682,64161.45744
64084.87412,64405.29849
63611.1867,63611.1867
63611.1867,63611.1867
60164.26559,59863.44426
59932.44492,59932.44492
60005.72263,59705.69402
59607.13919,59905.17489
59673.15957,59374.79377
59541.41578,59243.7087
59565.27431,59565.27431
59242.72045,59538.93405
59025.49848,58730.37099
58764.40773,58764.40773
58223.5877,58514.70564
56925.39845,56925.39845
56128.61771,56128.61771
55162.31319,54886.50162
54410.92449,54138.86987
54343.94699,54343.94699
55570.8762,55570.8762
55734.39587,56013.06785
56493.285,56775.75143
56515.57916,56515.57916
57038.06775,57323.25809
57756.78238,57756.78238
58154.96386,58154.96386
58231.02639,57939.87126
58741.34724,59035.05398
59486.30538,59486.30538
60135.27425,60435.95062
60991.66247,60991.66247
61806.78642,62115.82035
63034.50662,63034.50662
64298.1695,64298.1695
65467.85219,65795.19145
66540.00664,66540.00664
67875.59318,68214.97115
68669.36725,68669.36725
67689.64354,67689.64354
67158.04205,66822.25184
67529.92495,67529.92495
67613.77608,67951.84496
67546.49203,67546.49203
67803.89905,67803.89905
68050.18697,68390.4379
68111.63228,68111.63228
68514.08999,68171.51954
69065.6267,68720.29857
69202.75439,68856.74062
68753.06787,69096.83321
68734.00807,68734.00807
69003.64438,69348.6626
68670.93138,68670.93138
68393.8422,68393.8422
68462.49503,68462.49503
68008.38342,68008.38342
67061.04121,66725.736
66038.04389,66038.04389
65674.31734,66002.68893
65971.33016,65641.47351
65577.32347,65249.43685
64740.69245,64416.98899
64400.13614,64722.13682
63578.32389,63896.21551
62536.77861,62224.09472
62304.29078,62615.81223
62238.67658,62549.86996
62977.18851,62662.30257
63040.54705,62725.34431
62382.94982,62382.94982
62024.79827,61714.67428
61747.2551,62055.99138
61546.1965,61238.46552
61194.51185,61194.51185
60865.16251,60560.8367
60537.99938,60840.68938
60667.17941,60363.84351
60585.91223,60282.98267
60659.79664,60963.09562
60446.79576,60144.56178
60534.04239,60836.7126
60667.66394,60364.32562
60552.60434,60855.36736
60590.54215,60590.54215
60852.20139,60547.94038
60976.18038,60671.29948
61276.33301,61582.71468
62257.85386,62569.14313
62898.94104,63213.43575
63751.55742,63751.55742
64581.83676,64581.83676
65453.36568,65453.36568
66049.18006,66379.42596
66666.83062,67000.16477
67568.40739,67568.40739
68278.38744,68619.77938
69040.11611,68694.91553
70292.23209,70643.69325
69207.06556,69553.10089
69648.48243,69300.24002
70234.84084,70586.01504
70683.43027,70330.01312
71052.63555,70697.37237
71737.74923,71737.74923
71950.61438,71590.86131
71565.83201,71923.66117
70743.65669,71097.37497
70677.30268,71030.68919
69739.55662,70088.2544
68536.73685,68536.73685
66694.62663,66694.62663
65855.60593,65855.60593
63082.7899,63082.7899
62222.55671,62533.66949
62227.38845,62538.52539
62832.78353,63146.94745
63333.01216,63333.01216
63992.26722,64312.22856
64865.1869,65189.51283
66082.89443,65752.47996
66767.01209,66767.01209
67435.1718,67097.99594
68233.69402,67892.52555
68823.11237,68478.99681
69017.40408,68672.31706
69782.9897,69782.9897
69951.12969,69951.12969
71011.57025,71366.6281
71773.64862,72132.51686
72527.18433,72889.82025
73245.87513,72879.64575
73975.68857,73605.81013
74524.78832,74897.41226
74288.23645,74659.67763
72564.39367,72927.21564
72399.4757,72761.47308
72254.67542,72615.9488
72764.25772,72764.25772
72671.21132,72307.85526
73113.00176,73113.00176
73233.32749,73599.49413
73478.90436,73846.29888
74143.90819,74143.90819
74253.08844,74253.08844
74036.54316,74036.54316
73410.47092,73410.47092
73037.60737,72672.41933
72931.46039,72931.46039
72646.43393,72283.20176
72800.00547,72436.00544
72512.3849,72149.82298
72406.9698,72406.9698
71736.38203,71377.70012
70640.82064,70287.61654
70727.45813,70727.45813
71142.08552,71142.08552
70228.10249,70228.10249
69606.46173,69606.46173
68529.79614,68529.79614
68206.22972,68547.26087
67840.5558,68179.75858
67145.43887,66809.71168
67521.44943,67183.84218
68262.36994,68262.36994
67840.07644,68179.27682
67875.02857,67535.65343
67430.70789,67093.55435
67235.32442,67235.32442
67233.6547,67233.6547
66765.18432,66765.18432
66761.58157,67095.38948
66734.73225,66734.73225
66302.65569,66302.65569
66111.8723,65781.31294
66026.73381,66356.86748
66387.36748,66719.30432
66309.56515,66309.56515
65912.98703,66242.55197
66270.01135,65938.66129
66288.78514,66288.78514
66551.65315,66218.89488
66420.0041,66087.90408
67433.20868,67096.04264
67860.39227,67521.09031
68186.78618,68186.78618
68071.48974,67731.13229
68205.78967,67864.76072
68010.51509,68010.51509
66896.11246,66896.11246
66896.11246,66561.6319
66099.2658,66429.76213
66099.2658,65768.76947
65287.77244,65287.77244
65938.6995,65938.6995
65265.53874,65265.53874
63925.98583,63925.98583
63722.94207,63722.94207
64095.56143,63775.08362
63763.30134,63763.30134
64076.32731,64076.32731
64169.27382,64169.27382
65167.85717,65167.85717
64733.09658,65056.76206
64781.04875,65104.95399
64803.48519,64803.48519
63866.34638,63547.01465
62824.42309,62824.42309
61624.76504,61316.64121
60763.71731,60459.89872
58756.62308,58756.62308
58726.45059,59020.08284
59309.18223,59605.72814
59972.66556,59672.80223
60739.35149,60739.35149
61113.73147,60808.16281
62721.54359,62407.93587
63120.05746,62804.45717
63715.61462,64034.19269
64093.0317,64413.49686
64764.11968,65087.94028
65173.90198,64848.03247
65806.23215,65806.23215
66657.01509,66657.01509
67042.8407,67378.0549
68553.07804,68895.84343
69746.1685,70094.89934
71084.01547,71439.43555
72718.84701,72355.25277
73163.78343,73163.78343
73416.2248,73416.2248
73180.09798,73180.09798
72171.00823,72531.86327
72317.84141,72317.84141
72479.62835,72842.02649
72875.6579,72875.6579
73480.82809,73480.82809
73577.69422,73209.80575
73892.64893,73892.64893
74363.79786,74363.79786
74694.96813,74694.96813
74959.54143,74959.54143
74371.11728,73999.26169
73696.25777,73327.77648
73318.08885,72951.49841
73427.88268,73060.74327
73394.71193,73027.73837
73092.70201,72727.2385
73018.07263,73383.16299
72126.55576,72487.18854
71177.73171,70821.84305
70706.16096,70352.63016
70707.40636,71060.94339
70396.37964,70748.36154
69301.06319,69647.56851
68542.73647,68542.73647
67215.20705,66879.13101
66240.96908,66572.17393
66170.88768,66501.74212
66025.34469,66025.34469
66720.85941,67054.46371
67010.29464,67345.34611
66716.17561,66382.59473
66259.0823,65927.78689
66313.2705,66313.2705
65836.10692,66165.28745
65613.14542,65941.21115
65314.59595,64988.02297
65189.64372,65189.64372
65383.72976,65710.64841
65265.57287,65265.57287
64837.31685,64837.31685
64968.70341,65293.54693
64566.20253,64889.03354
64493.85718,64493.85718
64523.05947,64200.44417
65228.41266,65554.55472
65644.21602,65972.4371
65554.60606,65554.60606
65656.01262,65656.01262
66280.14021,66280.14021
67228.45048,67564.59273
67664.77601,68003.09989
68385.11685,68727.04243
69073.95938,69419.32918
69748.11257,70096.85313
69691.34117,69691.34117
70077.98575,70077.98575
70823.43007,71177.54722
71524.47577,71882.09815
72602.95731,72239.94252
72343.39135,72343.39135
72143.53091,72504.24856
73364.21213,73364.21213
74265.52606,73894.19843
74437.11037,74064.92482
75415.0293,75792.10445
75381.95159,75005.04183
75972.41151,76352.27357
75866.57647,75487.24359
75867.06892,75487.73358
76046.45847,75666.22618
75075.10616,75450.48169
73154.03844,72788.26825
72177.45181,72177.45181
69679.17629,69330.78041
67850.50605,67511.25352
67181.12992,66845.22427
67423.15829,67423.15829
67355.20366,67018.42764
67942.93895,67942.93895
68290.4114,68631.86346
68869.76136,68525.41255
68962.98541,68962.98541
69046.81965,69046.81965
69234.03811,69580.2083
69673.22197,69673.22197
69831.54056,69482.38286
69668.74886,69668.74886
69904.36373,69554.84191
70763.29601,70763.29601
71230.4966,70874.34412
72096.49711,72096.49711
73053.13578,73053.13578
73746.26186,73746.26186
74149.3676,73778.62076
73999.06587,73999.06587
72358.24921,72358.24921
72231.38747,72592.54441
71690.80518,72049.25921
72034.58861,72394.76155
72341.58249,72341.58249
72793.31752,72793.31752
72959.43676,72594.63958
73269.24589,73635.59212
73961.50141,74331.30892
74353.79319,73982.02422
74496.28781,74496.28781
74278.46625,73907.07392
73306.63064,73673.16379
73534.73508,73534.73508
73403.83579,73403.83579
73121.76345,73121.76345
73059.09836,73424.39385
72841.79996,73206.00896
71794.30459,72153.27611
71158.10719,71158.10719
70964.34144,70964.34144
70779.94277,70779.94277
70096.41012,70446.89217
69372.00463,69718.86465
68637.18627,68980.3722
68009.93099,68009.93099
67367.18677,67704.0227
66827.77462,66827.77462
67000.42266,67000.42266
67644.30889,67982.53043
67891.79889,68231.25788
68109.13951,68449.68521
67820.00555,67820.00555
67361.10133,67361.10133
66718.08656,66384.49613
66301.31602,66301.31602
66637.69633,66970.88481
66242.77132,66242.77132
66052.20158,66382.46259
65760.72366,65760.72366
65705.11384,66033.63941
65501.15282,65828.65858
65325.7441,65325.7441
65325.7441,65652.37282
65264.2343,65264.2343
65352.73394,65679.49761
65738.11406,65409.42349
66076.42467,66406.80679
66604.47032,66937.49267
67331.79304,66995.13407
67946.19673,67606.46575
67862.89057,68202.20502
68339.16784,68339.16784
68115.20419,68455.78021
68011.36811,67671.31127
67487.37397,67487.37397
67707.49503,67368.95755
67513.75277,67176.18401
67599.42059,67937.41769
67112.79061,67112.79061
66341.59977,66341.59977
66654.42472,66654.42472
68203.57714,67862.55925
68501.96907,68501.96907
68622.0881,68965.19854
68371.92601,68371.92601
68438.52648,68780.71911
68345.24998,68686.97623
68292.74564,67951.28191
68681.42369,68338.01657
68162.30217,68503.11368
67031.9784,67367.13829
65698.34133,66026.83304
64976.78865,64651.90471
64976.78865,65301.67259
62471.54205,62783.89976
61760.31041,61451.50886
62364.05312,62364.05312
62915.10395,63229.67947
64120.17396,64440.77483
65012.17141,65012.17141
66571.91893,66904.77852
67806.73012,67806.73012
68653.64138,68996.90959
69079.32341,69424.72003
69387.19757,69040.26158
70470.95508,70470.95508
70702.44609,70348.93386
71257.75726,71614.04605
72027.32611,71667.18948
72931.75742,72567.09863
73516.23852,73516.23852
74058.61492,73688.32185
74834.8078,75208.98184
75579.53791,75579.53791
75704.54134,75704.54134
75407.71559,75407.71559
73527.43598,73895.07316
73717.55812,74086.14591
73648.08628,73279.84585
74344.20957,73972.48852
74803.93725,74429.91756
75209.60958,75585.65763
75374.89369,74998.01922
75627.98643,75627.98643
76108.90678,76108.90678
76349.67941,76349.67941
76078.55703,75698.16424
75638.82491,76017.01903
75086.07515,75461.50553
74901.56659,75276.07442
74767.39877,74393.56178
74698.96742,74325.47258
74494.55474,74867.02751
74171.46075,74542.31805
73397.36159,73397.36159
72795.20061,73159.17661
72890.74133,73255.19504
72244.70987,72605.93342
71531.78087,71174.12197
70410.47824,70762.53063
69945.22648,69945.22648
69113.06605,69458.63138
68092.6009,68092.6009
68041.34778,67701.14104
69228.97068,69575.11553
69056.11387,68710.8333
68988.44685,68988.44685
68891.37059,68891.37059
68164.3083,68164.3083
67894.96298,68234.43779
67562.0363,67899.84648
67234.34096,67234.34096
66938.89181,66938.89181
66448.57685,66780.81973
66346.55634,66014.82356
66422.96986,66090.85501
65960.24585,65960.24585
66054.89483,65724.62036
65987.66486,66317.60318
65841.87195,65512.66259
65583.0155,65255.10042
65979.12183,66309.01744
66206.76137,65875.72756
66734.43171,66734.43171
67451.21315,67451.21315
67968.46669,68308.30902
68636.35502,68636.35502
68960.36898,69305.17082
69511.35981,69858.91661
69093.14019,69093.14019
69479.36223,69826.75904
69835.47829,70184.65568
70352.95499,70352.95499
70673.55486,70320.18709
71782.84733,72141.76157
70689.43636,70335.98918
70306.12906,69954.59841
71134.07281,71134.07281
71392.2452,71749.20643
71539.24542,71539.24542
71981.69641,72341.60489
72304.64214,72666.16535
72927.26617,72562.62984
73175.1495,73175.1495
73384.31287,73017.39131
73501.79991,73869.30891
72773.38122,72773.38122
72773.38122,73137.24813
70427.76388,70075.62506
68849.13309,69193.37876
67057.81273,67057.81273
66568.17678,66901.01766
67404.76981,67067.74596
68285.04816,68626.4734
69335.15848,69335.15848
70563.8246,70211.00548
71789.16105,71789.16105
72450.33896,72812.59065
73324.01886,72957.39877
73968.09093,74337.93138
74365.69934,73993.87084
74938.41516,74938.41516
75335.87914,75335.87914
75631.14305,76009.29877
75799.03512,76178.0303
76068.55611,75688.21333
76363.45923,76363.45923
76720.91792,76337.31333
77697.55129,77309.06353
77937.7683,77548.07946
77967.67579,77967.67579
76485.8483,76485.8483
75414.49789,75414.49789
75100.14122,75100.14122
75213.81692,75213.81692
75208.73487,74832.6912
75446.24773,75823.47897
75387.02841,75763.96355
75858.41078,75858.41078
76169.03815,76549.88334
76169.03815,76549.88334
76169.03815,76549.88334
75862.03475,75482.72458
75191.57084,74815.61299
74518.99054,74891.58549
74489.68053,74862.12893
74261.37304,73890.06617
73789.86712,74158.81646
73529.12568,73161.48005
73061.01898,73061.01898
72084.44653,72444.86876
71783.63834,72142.55653
71715.19344,71715.19344
71406.464,71406.464
71051.40808,71406.66512
70016.53581,69666.45313
69409.4782,69409.4782
68968.63706,68623.79387
68684.91768,69028.34227
68716.92577,68716.92577
69962.57395,69962.57395
70056.86551,70056.86551
69675.01046,70023.38551
69475.19417,69475.19417
69292.55,68946.08725
68999.58029,69344.57819
69112.39875,69457.96074
68111.42317,67770.86605
68227.02264,68568.15775
67989.86853,67649.91919
68004.04096,68344.06116
67764.72572,67425.90209
67284.56044,66948.13764
67423.59102,67086.47306
67095.1309,67430.60655
67439.23514,67776.43132
67307.47384,66970.93647
66885.2977,67219.72419
67187.9826,67187.9826
67356.35653,67019.57475
68065.74399,67725.41527
68951.46516,68951.46516
69004.56534,69004.56534
69557.8743,69905.66367
69645.45049,69993.67774
69553.50433,69553.50433
70390.53478,70390.53478
70958.93619,70958.93619
71059.16057,70703.86477
72190.8059,72190.8059
72402.05238,72764.06264
70441.8507,70794.05995
71365.00563,71721.83066
72364.36989,72364.36989
72638.05249,73001.24275
73477.67899,73477.67899
73908.09371,74277.63418
74493.93021,74121.46056
74805.38443,74805.38443
74966.28788,75341.11932
75210.72004,74834.66644
74960.6478,74960.6478
75098.05986,75473.55016
74143.265,73772.54868
73608.43471,73240.39254
71527.94379,71885.58351
71023.6859,71023.6859
71630.7064,71988.85993
71727.93473,71727.93473
71727.93473,71727.93473
72839.41768,72475.22059
73425.19123,73425.19123
73628.35257,73260.21081
73839.87249,73470.67313
73966.2342,74336.06537
74173.51944,74544.38704
74699.73078,75073.22943
74764.5434,74390.72068
75020.83788,74645.73369
75613.6611,75613.6611
75999.10893,76379.10447
76954.22599,76569.45486
77466.53235,77853.86501
77371.85789,77371.85789
77674.62511,77286.25198
77659.37488,77659.37488
77494.64919,77494.64919
76047.55646,75667.31868
75473.99252,75473.99252
75236.28132,75236.28132
75672.86236,75294.49805
75943.72878,75943.72878
76074.76929,75694.39544
76384.42821,76766.35035
76209.91614,75828.86656
76859.56356,77243.86138
77358.29955,77358.29955
77068.53779,77453.88048
77200.68417,77200.68417
76343.20246,76724.91847
76201.33299,75820.32633
75876.77916,75497.39526
75513.67515,75891.24353
75781.59787,76160.50586
75066.70351,75442.03703
74225.32782,74596.45446
74005.05553,73635.03025
73495.07481,73862.55018
73394.2997,73761.2712
72627.07706,72263.94167
71809.15174,71450.10598
70916.65435,71271.23762
70093.32432,69742.8577
69242.09547,69588.30595
68873.68158,69218.04999
69745.14002,69745.14002
70021.40971,70371.51676
69600.60974,69600.60974
69213.57025,69559.6381
68691.3635,68691.3635
67108.53681,67108.53681
68221.3013,68221.3013
68221.3013,68562.40781
68039.34399,67699.14727
67656.72508,67995.00871
67502.09906,67164.58856
67319.01648,67655.61156
66933.93419,66599.26452
66893.16058,66893.16058
66557.89695,66225.10747
66375.08295,66706.95836
66288.32385,65956.88223
66394.82996,66062.85581
66497.10913,66497.10913
66421.69275,66089.58429
66623.04883,66623.04883
67044.88705,67044.88705
67044.88705,66709.66261
67494.26099,67494.26099
67519.92898,67519.92898
67077.48529,67412.87272
67007.20909,67007.20909
66536.30525,66868.98678
66002.78141,65672.7675
65866.34252,65866.34252
65626.18459,65298.05367
65831.51138,65831.51138
64701.39166,64701.39166
63268.05318,63268.05318
63419.059,63736.1543
63768.63029,63768.63029
64063.40113,63743.08412
65474.46392,65474.46392
66078.1388,65747.74811
66786.37746,66452.44557
66786.37746,66786.37746
67710.56173,67372.00892
68038.64448,68038.64448
68052.74923,68393.01298
67441.74977,67104.54102
67031.66172,67366.82003
66192.28829,66192.28829
65228.67471,64902.53134
65508.76339,65508.76339
66303.92306,66303.92306
66963.71509,67298.53367
68131.69251,68472.35097
68696.13602,69039.6167
69471.34718,69123.99044
70212.61874,69861.55565
71236.35728,71236.35728
66031.80909,66031.80909
72418.28886,72056.19742
73346.84476,72980.11054
74019.80763,74019.80763
74704.1217,75077.64231
75403.60534,75403.60534
75818.877,75439.78261
76687.97899,77071.41888
77308.62457,77308.62457
77718.49817,77718.49817
77875.71436,77486.33579
77935.70152,77546.02301
77379.45819,76992.5609
75954.45062,75954.45062
75832.0511,75452.89084
75576.82131,75576.82131
75401.18818,75778.19412
75421.12704,75798.23268
75535.20895,75157.53291
75395.13213,75772.10779
75547.44244,75547.44244
76469.25829,76086.912
76732.03842,76348.37823
76494.39436,76111.92239
76959.7802,76959.7802
76874.30087,76489.92937
76795.98202,76795.98202
76354.20986,75972.43881
76177.5005,76177.5005
76200.08577,76200.08577
75326.00832,74949.37828
74707.19282,75080.72878
73971.86604,74341.72537
73670.66758,73670.66758
73104.75029,72739.22654
72170.41782,71809.56573
71171.26194,71527.11825
70198.47116,70198.47116
69224.27503,69570.39641
68660.82736,68317.52322
68046.9632,68046.9632
69211.4113,69211.4113
69409.82342,69062.7743
68871.16994,68871.16994
68409.45088,68409.45088
68191.56852,68191.56852
67787.13989,68126.07559
67620.84017,67620.84017
67234.89018,67571.06463
66694.50109,66361.02858
66454.42065,66454.42065
66324.82064,66656.44474
65733.26221,66061.92852
65557.58961,65885.37756
65737.65661,65737.65661
65507.11551,65834.65109
65221.9279,64895.81826
65268.65528,65594.99856
65723.63211,65395.01395
65578.10383,65905.99435
66393.58287,66393.58287
66857.89079,66857.89079
67488.98538,67826.43031
67549.89785,67212.14836
67590.06041,67252.11011
68117.09176,67776.5063
68173.09057,67832.22512
68177.02924,68177.02924
68784.30289,69128.2244
70130.47485,70481.12722
71038.24719,71393.43843
72287.5509,71926.11315
72393.28028,72031.31388
73748.77825,73380.03436
75138.63226,74762.9391
76081.45275,76461.86001
77672.24416,77672.24416
79294.86196,78898.38765
79727.73619,79727.73619
80024.18333,80024.18333
80738.57168,80334.87882
81159.57041,81159.57041
81637.61424,82045.80231
81255.31777,81661.59436
79882.23614,79482.82496
79863.87436,79464.55499
77928.26122,77538.61991
77569.15106,77569.15106
77559.79778,77559.79778
78562.62527,78955.4384
79595.30899,79197.33245
80993.16341,80993.16341
81781.12761,82190.03325
82749.4752,82749.4752
82890.85208,82476.39782
83197.56577,83197.56577
83361.69768,83778.50617
83665.6002,83247.2722
83732.93366,83314.26899
83747.59549,83747.59549
84000.63696,84000.63696
83989.07583,83989.07583
84705.17309,85128.69896
84666.12952,84242.79887
84907.42079,84482.88369
85417.08469,85844.17011
84873.19655,84873.19655
84369.95138,83948.10162
81878.05819,81468.6679
80512.32234,80914.88395
79840.47815,79840.47815
80312.92625,79911.36162
80208.04216,79807.00195
80802.82934,81206.84349
80999.80092,80594.80192
81332.75504,81332.75504
81747.00731,81338.27227
82544.03328,82544.03328
82544.03328,82956.75345
82544.03328,82131.31311
81576.72438,81984.608
81055.49109,80650.21363
81072.80073,81478.16473
80631.22246,80631.22246
79961.64859,79561.84035
79550.68333,79550.68333
78774.15827,78380.28748
77768.50952,77379.66697
77074.98724,76689.6123
77269.86916,77656.21851
76289.05945,76670.50475
75429.71133,75052.56277
74348.97465,74348.97465
